current_ranking,player_name,return_break_point_opportunities,return_break_points_converted_percent,return_first_serve_points_won_percent,return_games_played,return_games_won_percent,return_points_won_percent,return_second_serve_points_won_percent,total_points_won_percent,service_aces,service_break_points_faced,service_break_points_saved_percent,service_double_faults,service_first_serve_percent,service_first_serve_points_won_percent,service_games_played,service_games_won_percent,service_points_won_percent,service_second_serve_points_won_percent,surface,url,year
167,Dudi Sela,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2007
167,Dudi Sela,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2007
167,Dudi Sela,91,41%,37%,123,30%,42%,50%,51%,32,71,51%,32,61%,67%,122,71%,61%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2007
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
167,Dudi Sela,163,40%,30%,301,22%,38%,50%,49%,49,192,62%,69,63%,66%,300,76%,61%,51%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
167,Dudi Sela,30,37%,29%,42,26%,38%,52%,46%,9,26,38%,7,58%,64%,41,61%,55%,42%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
167,Dudi Sela,49,33%,34%,73,22%,38%,44%,48%,9,55,62%,16,63%,65%,71,70%,58%,47%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
167,Dudi Sela,242,38%,30%,416,22%,38%,49%,49%,67,273,60%,92,62%,66%,412,73%,60%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
167,Dudi Sela,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2009
167,Dudi Sela,180,42%,32%,276,27%,40%,50%,49%,49,182,56%,58,59%,66%,268,70%,59%,50%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2009
167,Dudi Sela,66,44%,30%,115,25%,38%,54%,51%,17,72,64%,18,64%,71%,116,78%,64%,53%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2009
167,Dudi Sela,25,36%,26%,51,18%,35%,46%,46%,10,33,45%,5,63%,61%,50,64%,57%,51%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2009
167,Dudi Sela,271,42%,31%,442,26%,39%,50%,49%,76,287,57%,81,61%,66%,434,71%,60%,51%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2009
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
167,Dudi Sela,135,47%,32%,237,27%,40%,51%,49%,39,140,51%,57,57%,66%,229,70%,59%,50%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
167,Dudi Sela,40,43%,30%,92,18%,37%,51%,51%,22,39,59%,17,60%,74%,92,83%,67%,57%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
167,Dudi Sela,20,40%,21%,45,18%,33%,50%,44%,9,30,47%,17,62%,64%,43,63%,54%,38%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
167,Dudi Sela,195,45%,30%,374,24%,38%,51%,49%,70,209,52%,91,59%,68%,364,73%,60%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
167,Dudi Sela,94,43%,30%,190,21%,36%,45%,48%,52,123,59%,53,58%,66%,187,73%,60%,51%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
167,Dudi Sela,23,43%,29%,40,25%,38%,52%,50%,9,24,58%,10,61%,70%,42,76%,61%,45%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
167,Dudi Sela,19,26%,42%,15,33%,45%,51%,51%,2,9,44%,2,54%,66%,15,67%,59%,50%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
167,Dudi Sela,136,40%,31%,245,22%,37%,47%,49%,63,156,58%,65,58%,67%,244,73%,60%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
167,Dudi Sela,144,34%,31%,217,23%,39%,50%,50%,44,118,62%,43,63%,69%,214,79%,63%,53%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
167,Dudi Sela,29,45%,21%,56,23%,36%,57%,48%,16,38,58%,17,54%,68%,56,71%,60%,51%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
167,Dudi Sela,35,29%,31%,52,19%,37%,46%,46%,6,46,54%,13,59%,62%,51,59%,55%,45%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
167,Dudi Sela,208,35%,29%,325,22%,38%,51%,49%,66,202,59%,73,61%,68%,321,74%,61%,51%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
167,Dudi Sela,108,32%,33%,132,27%,40%,50%,48%,16,101,50%,37,60%,63%,132,62%,56%,46%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
167,Dudi Sela,3,100%,20%,15,20%,29%,50%,47%,0,10,60%,2,67%,65%,15,73%,60%,49%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
167,Dudi Sela,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
167,Dudi Sela,111,34%,31%,147,26%,39%,50%,48%,16,111,51%,39,61%,63%,147,63%,56%,46%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
167,Dudi Sela,159,45%,30%,266,27%,39%,52%,50%,34,167,59%,72,61%,67%,265,74%,61%,52%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
167,Dudi Sela,44,39%,29%,79,22%,37%,51%,51%,23,32,53%,21,62%,71%,80,81%,66%,57%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
167,Dudi Sela,222,42%,29%,385,24%,38%,51%,50%,60,238,56%,108,61%,67%,383,73%,61%,52%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
167,Dudi Sela,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
167,Dudi Sela,19,26%,29%,40,13%,35%,45%,42%,3,39,46%,15,59%,54%,38,45%,50%,43%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
167,Dudi Sela,88,32%,27%,146,19%,38%,52%,49%,42,107,63%,37,57%,66%,147,73%,60%,52%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
167,Dudi Sela,24,38%,27%,41,22%,39%,57%,50%,3,24,58%,6,65%,67%,40,75%,63%,56%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
167,Dudi Sela,7,57%,28%,28,14%,35%,44%,48%,2,20,55%,5,64%,66%,29,69%,59%,46%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
167,Dudi Sela,119,34%,27%,215,19%,38%,52%,49%,47,151,61%,48,59%,67%,216,73%,60%,52%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
167,Dudi Sela,89,43%,28%,141,27%,37%,51%,48%,29,117,58%,41,56%,64%,142,65%,58%,50%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
167,Dudi Sela,67,40%,31%,119,23%,39%,51%,50%,31,81,63%,35,59%,68%,122,75%,62%,53%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
167,Dudi Sela,50,42%,32%,72,29%,41%,57%,49%,9,42,43%,15,57%,62%,72,67%,58%,51%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
167,Dudi Sela,206,42%,30%,332,26%,38%,52%,49%,69,240,57%,91,57%,65%,336,69%,59%,51%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
167,Dudi Sela,169,43%,30%,270,27%,39%,54%,51%,66,130,53%,66,62%,70%,269,77%,63%,51%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
167,Dudi Sela,11,64%,20%,55,13%,29%,46%,49%,6,37,73%,7,65%,73%,57,82%,67%,57%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
167,Dudi Sela,5,60%,28%,11,27%,38%,54%,46%,0,13,62%,2,64%,55%,11,55%,52%,45%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
167,Dudi Sela,185,44%,28%,336,24%,38%,53%,51%,72,180,58%,75,63%,70%,337,77%,63%,52%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
167,Dudi Sela,72,47%,33%,102,33%,42%,55%,49%,26,81,52%,36,60%,62%,103,62%,55%,45%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
167,Dudi Sela,18,44%,22%,50,16%,35%,55%,48%,14,30,57%,18,61%,73%,49,73%,62%,45%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
167,Dudi Sela,7,29%,29%,14,14%,36%,46%,43%,2,11,45%,4,51%,62%,14,57%,50%,38%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
167,Dudi Sela,97,45%,30%,166,27%,40%,54%,48%,42,122,52%,58,59%,65%,166,65%,57%,44%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
167,Dudi Sela,"1,492",41%,31%,"2,401",25%,39%,51%,50%,478,"1,529",57%,601,60%,67%,"2,378",72%,60%,51%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
167,Dudi Sela,355,43%,27%,704,21%,37%,53%,50%,150,413,60%,158,61%,70%,710,77%,63%,52%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
167,Dudi Sela,242,35%,30%,413,21%,37%,48%,46%,52,314,51%,99,60%,62%,405,62%,55%,46%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
167,Dudi Sela,"2,089",40%,30%,"3,518",24%,38%,51%,49%,680,"2,256",57%,858,60%,67%,"3,493",72%,60%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
168,Sebastian Ofner,3,0%,9%,10,0%,32%,56%,45%,5,10,80%,7,41%,60%,9,78%,57%,55%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
168,Sebastian Ofner,38,32%,28%,48,25%,36%,47%,50%,20,34,71%,16,61%,73%,49,80%,63%,46%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
168,Sebastian Ofner,27,37%,23%,46,22%,37%,52%,50%,27,22,64%,11,55%,72%,47,83%,63%,51%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
168,Sebastian Ofner,68,32%,24%,104,21%,36%,50%,49%,52,66,70%,34,56%,72%,105,81%,62%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
168,Sebastian Ofner,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
168,Sebastian Ofner,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
168,Sebastian Ofner,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
168,Sebastian Ofner,7,57%,18%,29,14%,29%,43%,48%,21,11,55%,3,63%,77%,29,83%,67%,52%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
168,Sebastian Ofner,7,57%,18%,29,14%,29%,43%,48%,21,11,55%,3,63%,77%,29,83%,67%,52%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
168,Sebastian Ofner,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
168,Sebastian Ofner,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
168,Sebastian Ofner,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
168,Sebastian Ofner,6,33%,26%,20,10%,32%,46%,48%,11,11,45%,7,52%,70%,21,71%,62%,54%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
168,Sebastian Ofner,6,33%,26%,20,10%,32%,46%,48%,11,11,45%,7,52%,70%,21,71%,62%,54%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
168,Sebastian Ofner,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
168,Sebastian Ofner,3,0%,9%,10,0%,32%,56%,45%,5,10,80%,7,41%,60%,9,78%,57%,55%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
168,Sebastian Ofner,38,32%,28%,48,25%,36%,47%,50%,20,34,71%,16,61%,73%,49,80%,63%,46%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
168,Sebastian Ofner,40,40%,23%,95,17%,34%,48%,49%,59,44,57%,21,57%,73%,97,80%,64%,52%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
168,Sebastian Ofner,81,35%,24%,153,18%,34%,49%,49%,84,88,65%,44,57%,72%,155,80%,63%,51%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
169,Mats Moraing,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
169,Mats Moraing,1,0%,12%,11,0%,24%,44%,48%,14,2,50%,4,54%,83%,11,91%,72%,60%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
169,Mats Moraing,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
169,Mats Moraing,1,0%,12%,11,0%,24%,44%,48%,14,2,50%,4,54%,83%,11,91%,72%,60%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
169,Mats Moraing,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
169,Mats Moraing,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
169,Mats Moraing,1,0%,12%,11,0%,24%,44%,48%,14,2,50%,4,54%,83%,11,91%,72%,60%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
169,Mats Moraing,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
169,Mats Moraing,1,0%,12%,11,0%,24%,44%,48%,14,2,50%,4,54%,83%,11,91%,72%,60%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
170,Enzo Couacaud,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
170,Enzo Couacaud,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
170,Enzo Couacaud,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
170,Enzo Couacaud,,,,,,,,,,,,,,,,,,,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
171,Emilio Gomez,7,57%,22%,21,19%,39%,59%,50%,5,14,79%,5,64%,69%,20,85%,62%,50%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
171,Emilio Gomez,7,57%,22%,21,19%,39%,59%,50%,5,14,79%,5,64%,69%,20,85%,62%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
171,Emilio Gomez,4,25%,17%,17,6%,28%,45%,48%,8,12,75%,4,60%,78%,17,82%,64%,44%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
171,Emilio Gomez,4,25%,17%,17,6%,28%,45%,48%,8,12,75%,4,60%,78%,17,82%,64%,44%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
171,Emilio Gomez,9,44%,29%,16,25%,36%,43%,48%,2,8,38%,6,60%,70%,16,69%,58%,40%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
171,Emilio Gomez,9,44%,29%,16,25%,36%,43%,48%,2,8,38%,6,60%,70%,16,69%,58%,40%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
171,Emilio Gomez,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
171,Emilio Gomez,11,45%,20%,38,13%,34%,53%,49%,13,26,77%,9,62%,73%,37,84%,63%,47%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
